header	seqid	accession	identity	evalue	sciname	taxids	taxonomy
>ERR2092106.24330 10317.000069303_24329 length=150 number of reps 101	ERR2092106.24330	MH468372.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.46 10317.000033260_45 length=150 number of reps 101	ERR1597017.46	MN326670.1	99.333	2.96e-69	Bacteroides caccae	47678	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae
>ERR4019290.240 10317.000106821_239 length=151 number of reps 100	ERR4019290.240	CP002246.1	100.0	1.7899999999999994e-71	Yersinia enterocolitica subsp. palearctica 105.5R(r)	994476	Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia enterocolitica
>ERR4019216.130 10317.000094722_129 length=151 number of reps 100	ERR4019216.130	KY879215.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.156 10317.000044559_155 length=151 number of reps 100	ERR2579667.156	MF081592.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.4870 10317.000083010_4869 length=151 number of reps 100	ERR2405201.4870	CP019012.1	100.0	1.7899999999999994e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2404965.2442 10317.000072118_2441 length=151 number of reps 100	ERR2404965.2442	MN212272.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092106.3420 10317.000069303_3419 length=150 number of reps 100	ERR2092106.3420	CP027766.1	98.0	6.419999999999999e-66	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR1841778.96 10317.000051168_95 length=150 number of reps 100	ERR1841778.96	JX850741.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.4848 10317.000051168_4847 length=150 number of reps 100	ERR1841778.4848	MH228452.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.2233 10317.000033260_2232 length=150 number of reps 100	ERR1597017.2233	KF843672.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
